,teamNumber,nameShort,location,latitude,longitude
2500,6152,ROBO-FALCONS,"Star International Academy, DEARBORN HEIGHTS, Michigan",42.332789149999996,-83.27662284698708
2501,6153,Blue Crew,"Mt Blue , Farmington, Maine",44.6383957,-70.1318188
2502,6155,ElektraBots,"Young Women'S Leadership Academy, San Antonio, Texas",29.39905975,-98.47677895281208
2503,6157,Ragnarok,"Marshall County , Benton, Kentucky",36.040547000000004,-88.00509057776361
2504,6160,Bombatrons,"Barnum Secondary, Barnum, Minnesota",46.50614365,-92.67949882724821
2505,6161,Equilibrium,"Gray-New Gloucester , Gray, Maine",43.9224787,-70.3122188
2506,6164,Moonshot Slaybots,"Dike-New Hartford , Dike, Iowa",42.4670064,-92.6270863
2507,6166,Thorobotics,"Holmen High, Holmen, Wisconsin",43.97561025,-91.27796731796303
2508,6167,CB Bearbots,"Hemingway, South Carolina",33.7537774,-79.4475566
2509,6171,⚛ Chain Reaction ⚛,"Plano, Texas",33.0136764,-96.6925096
2510,6172,The Mad Dogs,"Lawrence , Fairfield, Maine",44.5877575,-69.5956347
2511,6173,Elgin Metal Mayhem,"Elgin, Texas",30.3495084,-97.371118
2512,6174,Kaprekar's Constants,"Winters High, Winters, California",38.52507295,-121.97347466421188
2513,6175,Mystery Machine,"Eden Valley, Minnesota",45.3260745,-94.5461074
2514,6176,MTS,"MInneapolis, Minnesota",44.9772995,-93.2654692
2515,6177,Atomic-Robotic-Dogs,"Atlanta, Georgia",33.7489924,-84.3902644
2516,6180,Mechanical Lions ,"Mission, Texas",26.2159066,-98.3252932
2517,6181,Cryptic Cyborgs,"Archbold, Ohio",41.5211332,-84.3065469
2518,6183,RIGS - Robotics Inspired Greenland Students,"Greenland , Greenland, Arkansas",35.996615750000004,-94.17968131059189
2519,6184,Leon Robotics Team,"Leon , Tallahassee, Florida",30.44235995,-84.29747867166262
2520,6185,TV Patriots,"Tri-Village , New Madison, Ohio",39.9647713,-84.711624
2521,6186,Knights of the Claw,"Hope , Hope, Arkansas",33.6690025,-93.5922879
2522,6189,Cyber Raiders,"Amelia County High, Amelia, Virginia",37.33165005,-77.98911110913737
2523,6190,Will-er Run,"Canton, Michigan",42.3076547,-83.4868961
2524,6193,The Legend of Robotics,"Bay City, Michigan",43.5944677,-83.8888648
2525,6194,The Aftershocks,"Cumberland High, Cumberland, Virginia",37.50318245,-78.37498867889005
2526,6195,GOLDBOTS,"Brooklyn, New York",40.6526006,-73.9497211
2527,6201,The Highlanders,"Somerville High, Somerville, Massachusetts",42.386778050000004,-71.0957221150345
2528,6203,Titanium Knights Robotics,"Hackensack, New Jersey",40.8871438,-74.0410865
2529,6210,The Dragons Lair,"City Academy, Salt Lake City, Utah",40.7652606,-111.874853
2530,6213,Team Quantum,"Bowie High, Bowie, Maryland",38.978444,-76.7435798
2531,6214,PHEnix,"Burgaw, North Carolina",34.5521113,-77.926098
2532,6215,Armored Eagles,"Warrenton, North Carolina",36.3984804,-78.1552706
2533,6217,Bomb-Botz,"Cannon Falls, Minnesota",44.5109025,-92.90084727068178
2534,6219,Cuttin' Edge Robotics,"Blountville, Tennessee",36.533767,-82.33343531171823
2535,6220,MEME Team,"Los Alamitos, California",33.8038865,-118.0772433
2536,6221,Vandals,"Miami , Miami, Arizona",33.408382,-110.88526005361192
2537,6222,Hemingway Tigers,"Hemingway High, Hemingway, South Carolina",33.747995,-79.4468352
2538,6223,Arsenal Engineering,"Menomonee Falls High, Menomonee Falls, Wisconsin",43.165,-88.0886111
2539,6224,The Saints,"Auburn, Maine",44.0978509,-70.2311655
2540,6225,GRA Roarin' Robotics,"Fort Pierce, Florida",27.4467056,-80.3256056
2541,6226,Blue Devils,"Burlington City High, Burlington, New Jersey",40.070553399999994,-74.85144872749761
2542,6236,Robots at The Center of the Universe,"Hanover County 4H, Ashland, Virginia",37.7558368,-77.4897129
2543,6237,Martin Motion,"Neponset, Illinois",41.29587,-89.7903802
2544,6239,The Irrational Engineers,"Upper Marlboro, Maryland",38.8139804,-76.7575894
2545,6240,Eagles of the Knight,"Warrenton, North Carolina",36.3984804,-78.1552706
2546,6300,Northwood School Robotics,"Northwood School, Lake Placid, New York",44.29229255,-73.97144378961386
2547,6301,Nerointellect-sim Engineering & Robot Design Soiree   N.E.R.D.S.,"Taunton, Massachusetts",41.8946107,-71.11113
2548,6302,Tech Devils,"Greeneville , Greeneville, Tennessee",36.1533092,-82.89146967624593
2549,6305,Stable Circuits,"Clovis North High, Fresno, California",36.8896283,-119.7329452
2550,6306,Atonement Academy CrewStators,"San Antonio, Texas",29.4246002,-98.4951405
2551,6308,SPCS - Hafabots,"Yigo, Guam",13.535204499999999,144.89715694673106
2551,6309,SPCS - Koko Tek,"Yigo, Guam",13.535204499999999,144.89715694673106
2553,6312,Hippocampinae,"Christchurch School, Christchurch, Virginia",37.61310455,-76.54875374253902
2553,6313,Hippocampus,"Christchurch School, Christchurch, Virginia",37.61310455,-76.54875374253902
2555,6314,DM Robotics (Wolf Pack),"Desert Mountain , Scottsdale, Arizona",33.8279332,-111.8740877
2556,6315,Code Error 404,"Laredo, Texas",27.5236998,-99.497352
2557,6317,Disruptive Innovation,"West , Davenport, Iowa",41.536810849999995,-90.62757574945587
2558,6318,FE Freedom Engineers,"Freedom High, Freedom, Wisconsin",44.38415435,-88.2926956665307
2559,6320,Iron Hawks,"West Delaware , Manchester, Iowa",42.4838687,-91.4683284
2560,6321,R-Cubed  Rouse Raider Robotics,"Leander, Texas",30.5603086,-97.8553655
2561,6322,ONECLAY A.R.M.O.R.Y.,"Oakleaf  & Orange Park , Orange Park, Florida",30.17911465,-81.82069558866984
2562,6324,The Blue Devils,"Salem , Salem, New Hampshire",42.7773784,-71.2423059
2563,6325,Reset Robotics,"Alpharetta, Georgia",34.0709576,-84.2747329
2564,6326,⚡ Baltimore Bolts ⚡,"Baltimore, Maryland",39.2908816,-76.610759
2565,6327,Tin Men,"Media, Pennsylvania",39.9167783,-75.387693
2566,6328,Mechanical Advantage,"Littleton, Massachusetts",42.5375917,-71.5120096
2567,6329,The Bucks' Wrath,"Bucksport , Bucksport, Maine",44.60177,-68.79569136571041
2568,6332,Bull City Botics,"Riverside High, Durham, North Carolina",36.06528515,-78.94353333403998
2569,6333,Scavenger Robotics,"Putnam , Putnam, Connecticut",41.91621605,-71.91115443137731
2570,6334,Aluminati,"Midlothian, Virginia",37.5062673,-77.649268
2571,6335,Terminal Velocity,"Burlington, Massachusetts",42.5048167,-71.1956111
2572,6337,Maine Central Institute Robotics,"Pittsfield, Maine",44.78281,-69.383469
2573,6338,DRIVING STEEL,"Macomb, Michigan",42.6741189,-82.902901
2574,6340,Marist Screaming Eagles,"Marist School, Atlanta, Georgia",33.901224400000004,-84.33517852982565
2575,6341,Etowah Electric Eagles,"Etowah , Woodstock, Georgia",34.1323081,-84.5171057
2576,6343,Steel Ridge Robotics,"Ridgefield , Ridgefield, Washington",45.8248814,-122.7489571
2577,6344,Yale Jiggawattz,"Yale, Michigan",43.130026,-82.798263
2578,6345,Nimrod Nation,"Watersmeet Township School, Watersmeet, Michigan",46.269316399999994,-89.17751608637393
2579,6346,Norwalk High School Robotics,"Norwalk , Norwalk, Connecticut",41.0956718,-73.4219246
2580,6349,Albany High Indians,"Albany , Albany, Georgia",31.5870076,-84.1495563
2581,6350,The Enumclaw Hornets,"Enumclaw Sr , Enumclaw, Washington",47.2045305,-121.9909315
2582,6352,LAUNCH TEAM,"Peoria, Arizona",33.5806115,-112.237294
2583,6355,Robots Over Parma,"Cleveland, Ohio",41.4996574,-81.6936772
2584,6357,The Spring Konstant,"Dripping Springs, Texas",30.1902067,-98.0866781
2585,6358,The Buhlian Operators ,"Buhl , Buhl, Idaho",42.5965365,-114.796236
2586,6359,TechKnow Difficulties,"Aurora, Nebraska",40.866888,-98.004508
2587,6363,Ricebird Robotics,"El Campo, Texas",29.1966405,-96.2696867
2588,6366,RAM Rodz Robotics,"Hillcrest High, Simpsonville, South Carolina",34.714478400000004,-82.24663776048988
2589,6367,The ElectroLights,"Edward Brooke Charter School, Boston, Massachusetts",42.2819806,-71.12162993010308
2590,6369,Mercenary Robotics,"McKinney, Texas",33.1976496,-96.6154471
2591,6371,Dead Robotics Society,"Spencer , Spencer, Iowa",41.9678724,-91.7372418
2592,6372,Chi-squared Robotics,"Gilbert, Arizona",33.3527632,-111.789037
2593,6373,River City Robotics,"Chattanooga, Tennessee",35.0457219,-85.3094883
2594,6377,Howdy Bots,"Austin, Texas",30.2711286,-97.7436995
2595,6379,Terabyte of Ram,"Southeast Polk , Pleasant Hill, Iowa",41.5851593,-93.4776192
2596,6381,Red Raider Robotics,"Sheboygan, Wisconsin",43.7128967,-87.9370433
2597,6382,RoboHornz,"Rancho Buena Vista High, Vista, California",33.1611492,-117.2467023
2598,6391,Ursuline Bearbotics,"Ursuline Academy, Saint Louis, Missouri",38.57704325,-90.38793996519485
2599,6396,Steel Tempest,"Pensacola Private School of Liberal Arts, Pensacola, Florida",30.4329755,-87.2033035
