,teamNumber,nameShort,location,latitude,longitude
2500,6630,F.U.N.  (Fiercely Uknighted Nation),"Union , La Porte City, Iowa",42.3146919,-92.19914904779199
2501,6631,Rocket Robotics,"Reese , Reese, Michigan",43.457107,-83.698736
2502,6635,JaXon Falcon Works,"Jackson, Michigan",42.2416466,-84.425589
2503,6636,Full Metal Beavers,"Jamaica, New York",40.7029134,-73.8006429
2504,6637,BetaWolves,"Carney, Michigan",45.586635,-87.557345
2505,6638,Fulton Pirates,"Fulton , Middleton, Michigan",43.184797450000005,-84.70508822285166
2506,6639,The Mechanical Minds ,"Hickory, North Carolina",35.7333312,-81.3442915
2507,6640,Metal Eagles,"Mayflower , Mayflower, Arkansas",34.95813605,-92.42294937296685
2508,6642,Harrison Stingers of Steel,"Harrison Community , Harrison, Michigan",44.0198921,-84.8009408
2509,6643,Walnuts and Bolts,"Walden Iii High, Racine, Wisconsin",42.7267727,-87.81129589962664
2510,6644,Atomic Automatons,"Rocklin High, Rocklin, California",38.813479799999996,-121.25218960972272
2511,6645,Alloy Obsession,"Crosby , Crosby, Texas",29.89947185,-95.06859037012802
2512,6646,Belton Robotics Spacemakers,"Belton, Texas",31.0560132,-97.464453
2513,6648,MechaSpartans,"John Adams , Ozone Park, New York",40.6787674,-73.83733881374907
2514,6649,CHA Circuits ,"Charlton Heston Academy, Saint Helen, Michigan",44.352691,-84.4070489
2515,6651,Golden Bots,"Sterling , Sterling, Illinois",41.8038907,-89.69223739954907
2516,6655,Texan Robotics,"Arlington, Texas",32.7355816,-97.1071186
2517,6656,Ryu Botics,"Payson, Arizona",34.2406479,-111.3230261
2518,6657,Arborbotics,"Visalia, California",36.3302284,-119.292058
2519,6658,Rockbotics,"Eagle Rock High, Los Angeles, California",34.13153855,-118.2053401259003
2520,6659,CouBots,"Escondido High, Escondido, California",33.14630115,-117.09193097885372
2521,6660,MarkerBots,"Nerinx Hall , Saint Louis, Missouri",38.58959155,-90.34096738103432
2522,6662,FalconX,"College Park High, Pleasant Hill, California",37.9644531,-122.07129010629676
2523,6664,LADYBOTS,"Pharr, Texas",26.1947962,-98.1836216
2524,6665,Nuns and Bolts,"Santa Catalina School, Monterey, California",36.5910559,-121.86847954668303
2525,6667,STEM Clippers,"Chester, Pennsylvania",39.9829308,-75.7652424
2526,6668,Scorpion ( The Scorpions) ,"Hesperia High, Hesperia, California",34.4361101,-117.3253234
2527,6670,Red Cat Robots,"Bay View High, Milwaukee, Wisconsin",42.9945412,-87.89925508079484
2528,6672,Fusion Corps,"Cistercian Preparatory School, Irving, Texas",32.8537432,-96.92195637766193
