,teamNumber,nameShort,location,latitude,longitude
2200,5999,Byte Force,"Milaca , Milaca, Minnesota",45.772187,-93.6321846
2201,6000,Firehawk Robotics,"Shalhevet School, Los Angeles, California",34.0596968,-118.3627734
2202,6002,ZooBOTix,"Kalamazoo Central , Kalamazoo, Michigan",42.31425455,-85.64578748750193
2203,6004,f(x) Robotics,"Smithfield-Selma , Smithfield, North Carolina",35.507622850000004,-78.31964840427275
2204,6005,Cardinaltronics,"Custer, Michigan",43.951951,-86.219521
2205,6013,Robowolves,"Cornerstone Health+Technology , Detroit, Michigan",42.4184685,-83.22005472526592
2206,6016,Tiger Robotics,"Hackettstown , Hackettstown, New Jersey",40.8519518,-74.8347223
2207,6020,John Glenn Robotics,"Bay City, Michigan",43.5944677,-83.8888648
2208,6021,Team T.I.G.E.R.S,"Sussex Central , Sussex, Virginia",36.920187,-77.2562686
2209,6022,Wrench Warmers,"Blooming Prairie, Minnesota",43.8668066,-93.0552513
2210,6023,DISCBOTS,"Atlanta, Georgia",33.7489924,-84.3902644
2211,6026,Tiger Strike,"Broken Arrow , Broken Arrow, Oklahoma",36.07233575,-95.76678998191088
2212,6027,Brain Waves,"Newark Catholic , Newark, Ohio",40.0565195,-82.4343587739822
2213,6029,Railbots,"Lincoln Park, Michigan",42.2505943,-83.1785361
2214,6032,Pirate Robotics,"West Carrollton , Dayton, Ohio",39.7165045,-84.2565079
2215,6033,Gadget Agents ,"Beal City, Michigan",43.667379499999996,-84.9086306040291
2216,6036,Peninsula Robotics,"Palo Alto, California",37.4443293,-122.1598465
2217,6043,Tesla Tigers,"Allegan, Michigan",42.5867203,-85.8861492
2218,6044,Circuit Breakers,"Moose Lake School, Moose Lake, Minnesota",46.4297333,-92.7599396
2219,6045,Sabre Robotics,"Sartell , Sartell, Minnesota",45.600555099999994,-94.21446983696403
2220,6047,Proctor Frostbyte,"Proctor , Duluth, Minnesota",46.7377191,-92.2176151
2221,6055,BOSS,"Batesville, Arkansas",35.769799,-91.6409722
2222,6057,Thunderbots,"Edsel Ford , Dearborn, Michigan",42.2896633,-83.23555789237838
2223,6059,System Overload Robotics,"Livermore, California",37.6820583,-121.768053
2224,6060,Circuit Serpents,"Tropico Middle School & Rosamond , Rosamond, California",34.8665144,-118.22763054529689
2225,6065,Titanium Dragons,"Kenowa Hills , Grand Rapids, Michigan",43.03418895,-85.74985463293288
2226,6066,Rambler Robotics,"McBain, Michigan",44.193623,-85.213376
2227,6067,Underdogs,"St Charles , Saint Charles, Michigan",43.2969699,-84.1405346
2228,6068,Delta Overload,"Gentry , Indianola, Mississippi",33.4426183,-90.641758
2229,6071,The Aluminators,"Central , Bay City, Michigan",43.588380799999996,-83.87351535288352
2230,6072,Triton Tech 6072,"Corona Del Mar , Newport Beach, California",33.5995916,-117.8737398
2231,6073,Cav-Bots,"Carrollton , Carrollton, Michigan",43.4586362,-83.9302513
2232,6074,RoboBucks,"Roscommon , Roscommon, Michigan",44.49835,-84.591968
2233,6075,Leland Zebrotics,"Leland Public School, Leland, Michigan",45.02372275,-85.75587949471267
2234,6076,Mustang Mechanica,"Northport , Northport, Washington",48.9200162,-117.7763133
2235,6077,Wiking Kujon,"Posen School, Posen, Michigan",45.2679967,-83.69710065356956
2236,6078,RoboRams,"Holt Senior , Holt, Michigan",42.6377369,-84.57585546666147
2237,6079,JET SET,"Powers, Michigan",45.689965,-87.52596
2238,6081,Digital Dislocators,"Manchester Middle , Manchester, Michigan",42.1563498,-84.02825286752808
2239,6085,Green Devil Bots,"Brown City Jr Sr , Brown City, Michigan",43.214794350000005,-82.99320159624907
2240,6087,Cybertronic Lancers,"Ellsworth Community School, Ellsworth, Michigan",45.168605,-85.24670547703677
2241,6088,Stephenson Eagles,"Stephenson, Michigan",45.415251,-87.607616
2242,6089,Cyber Cougars,"Dearborn Heights, Michigan",42.3369816,-83.2732627
2243,6090,Wayland Wildcats,"Wayland Union , Wayland, Michigan",42.6706305,-85.63086553633701
2244,6091,Eagle 1,"Deckerville School, Deckerville, Michigan",43.529829899999996,-82.73068915967946
2245,6092,Q-Bots,"Quincy , Quincy, Michigan",41.9442145,-84.8838525
2246,6093,Unplugged,"Sandusky, Michigan",43.420299,-82.829657
2247,6094,Manic Mechanics,"Montague , Montague, Michigan",43.4506574,-86.3216499
2248,6096,UPSM Cobras,"Detroit, Michigan",42.3315509,-83.0466403
2249,6097,Botcats ,"Brethren , Brethren, Michigan",44.31070725,-86.021643925219
2250,6098,bIrobot,"Beaver Island, Michigan",45.666078150000004,-85.55442159714224
2251,6099,Knight Riders,"Osborn , Detroit, Michigan",42.432651750000005,-83.00207246202675
2252,6100,MS Mobots,"Morley-Stanwood , Morley, Michigan",43.5353739,-85.4414463
2253,6101,Strange Quarks,"Ann Arbor, Michigan",42.2681569,-83.7312291
2254,6102,Mustangs,"Montabella Jr Sr , Blanchard, Michigan",43.463062550000004,-85.05665699724557
2255,6103,Space Pirates,"Plaquemine , Plaquemine, Louisiana",30.2924166,-91.2339966
2256,6107,CyberJagzz,"Huntsville, Alabama",34.729847,-86.5859011
2257,6111,Paul Bentley Laforet,"Mickey Leland College Preparatory Academy, Houston, Texas",29.7770716,-95.3344605
2258,6112,Cyberstangs,"Munising Middle , Munising, Michigan",46.4168095,-86.66200169790963
2259,6113,M.A.R.C. 1,"Menominee , Menominee, Michigan",45.107671,-87.614491
2260,6114,Hamilton CyberHawks,"Hamilton , Hamilton, Michigan",44.04965855,-84.62624432526758
2261,6116,Cougar Robotics,"Garden City , Garden City, Michigan",42.3343397,-83.33005684122341
2262,6120,CyberStangs,"Merritt Academy, New Haven, Michigan",42.7408497,-82.7993573618526
2263,6121,RoboVikes,"Grayling , Grayling, Michigan",44.659412399999994,-84.71098645990939
2264,6122,Potential Energy,"Bear Lake School, Bear Lake, Michigan",44.4194444,-86.1463889
2265,6127,BHS Pumatrons,"Bisbee , Bisbee, Arizona",31.3700635,-109.8826902
2266,6128,M.O.T.O.R (More Than Our Robot),"Hart , Hart, Michigan",43.70152,-86.3305059
2267,6132,Iron Rangers,"Crosby, Minnesota",46.4821848,-93.9577612
2268,6137,Falcon Robotics,"Constantine , Constantine, Michigan",41.8411603,-85.6686026
2269,6138,Dogbotics 1,"Centreville, Michigan",41.9234455,-85.5287424
2270,6139,ThunderBotz,"Dublin, Georgia",32.5404447,-82.903754
2271,6144,Angelbots Gold,"El Paso, Texas",31.7550511,-106.4882345
2272,6145,War Eagles,"Wakulla Co , Crawfordville, Florida",30.1990447,-84.3543682
2273,6146,Blackjacks,"Dawson, Minnesota",44.932738,-96.054481
2274,6147,Tonkabots,"Mound, Minnesota",44.9366295,-93.6660719
2275,6150,BlueBotics 6150,"Adrian , Adrian, Michigan",41.89849465,-84.06083239910039
2276,6152,Robo-Falcons,"DEARBORN HEIGHTS, Michigan",42.3369816,-83.2732627
2277,6153,Blue Crew,"Farmington, Maine",44.671094,-70.151825
2278,6155,ElektraBots,"San Antonio, Texas",29.4246002,-98.4951405
2279,6157,Marshall Mechs,"Marshall Co , Benton, Kentucky",36.040547000000004,-88.00509057776361
2280,6160,Bombatrons,"Barnum , Barnum, Minnesota",46.5035873,-92.684846
2281,6161,Equilibrium,"Gray, Maine",43.8860922,-70.3303592
2282,6164,Moonshot Slaybots,"Dike-New Hartford , Dike, Iowa",42.4670064,-92.6270863
2283,6166,Thorobotics,"Holmen , Holmen, Wisconsin",43.9427121,-91.2570634
2284,6167,CB Bearbots,"Hemingway, South Carolina",33.7537774,-79.4475566
2285,6171,⚛ Chain Reaction ⚛,"Plano Senior , Plano, Texas",33.03021765,-96.75069595232
2286,6172,The Mad Dogs,"Lawrence , Fairfield, Maine",44.5877575,-69.5956347
2287,6174,Kaprekar's Constants,"Winters , Winters, California",38.52199745,-121.96985668067316
2288,6175,EVW Mystery Machine,"Eden Valley-Watkins, Minnesota",45.324949149999995,-94.54465772800242
2289,6177,Atomic-Robotic-Dogs,"Booker Washington , Atlanta, Georgia",33.7535922,-84.42166885419935
2290,6180,Mechanical Lions ,"Mission, Texas",26.2159066,-98.3252932
2291,6181,Cryptic Cyborgs,"Archbold, Ohio",41.5211332,-84.3065469
2292,6184,Capital City Chaotic Coders,"Family/Community, Tallahassee, Florida",30.44438365,-84.28772077363499
2293,6186,Hope BotCats1,"Hope , Hope, Arkansas",33.6690025,-93.5922879
2294,6189,Cyber Raiders,"Amelia Co , Amelia Court House, Virginia",37.3343116,-77.97852702059214
2295,6190,Cybernetic Crusaders,"Canton, Michigan",42.3076547,-83.4868961
2296,6193,The Legend of Robotics,"Bay City, Michigan",43.5944677,-83.8888648
2297,6194,The Aftershocks,"Cumberland , Cumberland, Virginia",37.4966375,-78.2446058
2298,6195,GOLDBOTS,"Brooklyn, New York",40.6526006,-73.9497211
2299,6201,The Highlanders,"Somerville , Somerville, Massachusetts",42.386778050000004,-71.0957221150345
2300,6213,Team Quantum,"Silver Spring, Maryland",38.9997621,-77.02403709829767
2301,6214,PHEnix,"Burgaw, North Carolina",34.5521113,-77.926098
2302,6217,Bomb-Botz,"Cannon Falls, Minnesota",44.5109025,-92.90084727068178
2303,6219,Cuttin' Edge Robotics,"Blountville, Tennessee",36.533767,-82.33343531171823
2304,6220,The Golden Griffins,"Los Alamitos , Los Alamitos, California",33.813139199999995,-118.06899711032075
2305,6222,Flying Tigers,"Hemingway , Hemingway, South Carolina",33.752435,-79.407913
2306,6223,Arsenal Engineering,"Menomonee Falls , Menomonee Falls, Wisconsin",43.165,-88.0886111
2307,6224,Saint Dominators,"Saint Dominic Academy, Auburn, Maine",44.12738635,-70.23503203125196
2308,6226,Blue Devils,"Burlington City , Burlington, New Jersey",40.0712218,-74.8648859
2309,6237,Martin Motion,"Neponset, Illinois",41.29587,-89.7903802
2310,6238,POPCORN PENGUINS 6238,"Los Altos, California",37.3790629,-122.116578
2311,6239,The Irrational Engineers,"Capitol Heights, Maryland",38.8849913,-76.9134765
2312,6240,Eagles of the Knight,"Warrenton, North Carolina",36.3984804,-78.1552706
2313,6241,CowTech,"San Jose, California",37.3361663,-121.890591
2314,6300,Northwood School Robotics,"Northwood School, Lake Placid, New York",44.29229255,-73.97144378961386
2315,6301,Nerointellect-sim Engineering & Robot Design Soiree   N.E.R.D.S.,"Taunton, Massachusetts",41.8946107,-71.11113
2316,6302,Greeneville High School Robotics,"Greeneville , Greeneville, Tennessee",36.1533092,-82.89146967624593
2317,6305,Stable Circuits,"Clovis North Educational Ctr, Fresno, California",36.8916092,-119.73408628513491
2318,6308,SPCS - Hafabots,"Yigo, Guam",13.535204499999999,144.89715694673106
2319,6315,Code Error 404,"Laredo, Texas",27.5236998,-99.497352
2320,6317,Disruptive Innovation,"West , Davenport, Iowa",41.536810849999995,-90.62757574945587
2321,6318,FE Freedom Engineers,"Freedom , Freedom, Wisconsin",44.3862491,-88.290994
2322,6321,■ R-Cubed  Rouse Raider Robotics ■,"Rouse , Leander, Texas",30.570511099999997,-97.81841798419006
2323,6322,ONECLAY A.R.M.O.R.Y.,"Orange Park  & Oakleaf , Orange Park, Florida",30.173606550000002,-81.85350714920689
2324,6324,The Blue Devils,"Salem , Salem, New Hampshire",42.7773784,-71.2423059
2325,6326,⚡ Baltimore Bolts ⚡,"Baltimore, Maryland",39.2908816,-76.610759
2326,6327,The Fighting Gophers,"Media, Pennsylvania",39.9167783,-75.387693
2327,6328,Mechanical Advantage,"Littleton, Massachusetts",42.5375917,-71.5120096
2328,6329,The Bucks' Wrath,"Bucksport , Bucksport, Maine",44.60177,-68.79569136571041
2329,6333,Scavenger Robotics,"Putnam, Connecticut",41.9153094,-71.9092563
2330,6334,Aluminati,"Midlothian, Virginia",37.5062673,-77.649268
2331,6337,Terror Bytes,"Pittsfield, Maine",44.78281,-69.383469
2332,6340,The Marist Manatees,"Marist School, Atlanta, Georgia",33.901224400000004,-84.33517852982565
2333,6341,Firestorm Robotics,"Acworth, Georgia",34.0659329,-84.6768796
2334,6343,Steel Ridge Robotics,"Ridgefield , Ridgefield, Washington",45.8248814,-122.7489571
2335,6344,Yale Jiggawattz,"Yale , Yale, Michigan",43.110896,-82.7875032
2336,6345,Nimrod Nation,"Watersmeet School, Watersmeet, Michigan",46.269316399999994,-89.17751608637393
2337,6346,Cybears Robotics Team,"Norwalk , Norwalk, Connecticut",41.0956718,-73.4219246
2338,6350,Clawbots,"Enumclaw , Enumclaw, Washington",47.190022299999995,-122.00830490080158
2339,6352,LAUNCH TEAM,"Surprise, Arizona",33.6292271,-112.368018
2340,6355,Patriots,"Sandusky, Ohio",41.2951563,-83.1555438
2341,6357,The Spring Konstant,"Dripping Springs , Dripping Springs, Texas",30.19543145,-98.0841191804931
2342,6358,The Buhlean Operators ,"Buhl , Buhl, Idaho",42.5965365,-114.796236
2343,6359,TechKnow Difficulties,"Aurora , Aurora, Nebraska",40.871679,-98.0031102
2344,6366,RAM Rodz Robotics,"Hillcrest , Simpsonville, South Carolina",34.714478400000004,-82.24663776048988
2345,6367,The ElectroLights,"Dorchester Center, Massachusetts",42.2917651,-71.0717173
2346,6369,Mercenary Robotics,"McKinney, Texas",33.1976496,-96.6154471
2347,6372,Chi-squared Robotics,"Gilbert, Arizona",33.3527632,-111.789037
2348,6377,Howdy Bots,"Austin, Texas",30.2711286,-97.7436995
2349,6381,Red Raider Robotics,"Sheboygan, Wisconsin",43.7128967,-87.9370433
2350,6391,Ursuline Bearbotics,"Ursuline Academy, Saint Louis, Missouri",38.57704325,-90.38793996519485
2351,6398,Kilo-bots,"Santa Paula , Santa Paula, California",34.3554599,-119.0619699
2352,6400,The Manhattan Project,"Manhattan, Montana",45.855369,-111.334081
2353,6401,8-bit RAMs,"Clarkstown North , New City, New York",41.1509783,-73.9702697
2354,6411,Gravediggers,"Jordan , Sandy, Utah",40.5418932,-111.8454888
2355,6413,Degrees of Freedom,"Chandler, Arizona",33.3062031,-111.8411851
2356,6418,The Missfits,"San Francisco, California",37.7790262,-122.419906
2357,6419,ICE,"Valley  & Valley Southwoods Freshman HS, West Des Moines, Iowa",41.5624672,-93.75527833322931
2358,6420,Fire Island Robotics,"Muscatine , Muscatine, Iowa",41.4246132,-91.0436508
2359,6421,WarriorBots,"Muskego , Muskego, Wisconsin",42.8523013,-88.1308375
2360,6422,GearHeadz,"Rocky Point, New York",40.9525987,-72.9253805
2361,6423,Ward Melville Iron Patriots,"East Setauket, New York",40.920966,-73.093714
2362,6424,Stealth Panther Robotics,"Knob Noster , Knob Noster, Missouri",38.74761385,-93.60449977529922
2363,6425,The Conclave,"Coldwater , Coldwater, Michigan",41.80285715,-84.97131469667474
1959,6428,STEMINEERS,"Coopersville , Coopersville, Michigan",43.076827699999996,-85.94082571844811
2365,6442,Modern Americans,"Pendleton , Pendleton, Oregon",45.696233899999996,-118.84198828544702
2366,6443,AEMBOT,"Liberty , Hillsboro, Oregon",45.56233615,-122.90238012503357
2367,6451,Wired Warriors,"Whiteland, Indiana",39.5500485,-86.0797079
2368,6453,Bog Bots!,"Kelliher School, Kelliher, Minnesota",47.9446905,-94.45162877328373
2369,6455,The Coded Collective,"Waterloo, Iowa",42.498275,-92.3328743
2370,6464,Danger Noodle Danger,"Seminole , Seminole, Oklahoma",35.2300087,-96.6762229
2371,6465,Mystic Biscuit,"Cascades Academy, Bend, Oregon",44.132742,-121.33147897686645
2372,6471,Lee County High School Trobots,"Lee Co , Leesburg, Georgia",31.7199575,-84.1716752
2373,6473,Rock Star Robotics,"Orlando, Florida",28.5421109,-81.3790304
2374,6474,Indigo Dynamics,"Armijo , Fairfield, California",38.251636250000004,-122.03671316295753
2375,6479,AZTECH Robotics,"Corona Del Sol , Tempe, Arizona",33.3260469,-111.9261907383206
2376,6484,TechKnowLogic,"Greenwich, New York",41.102945,-73.702726
2377,6488,RoboRams,"Mayde Creek , Houston, Texas",29.8147134,-95.7379969
2378,6489,Bronco Robotics,"Zachary , Zachary, Louisiana",30.6559428,-91.19404337109984
2379,6496,AREA 27,"Durham, North Carolina",35.996653,-78.9018053
2380,6498,Castle Robotics,"Newburgh, Indiana",37.9456824,-87.4046571
2381,6499,Innovos Robotics,"Orange, California",33.7500378,-117.8704931
2382,6500,GearCats,"Millbrook , Raleigh, North Carolina",35.8504566,-78.6045708
2383,6502,DARC SIDE,"Durham Academy, Durham, North Carolina",35.9685936,-78.9446675
2384,6503,Iron Dragon,"Seattle World School, Seattle, Washington",47.613673750000004,-122.30955931138645
2385,6504,FCHS Jagwires,"Falls Church , Falls Church, Virginia",38.8859763,-77.1568243
2386,6506,Steel Boot,"Salinas , Salinas, California",36.6792573,-121.6567636
2387,6512,Coastal CATastrophe,"Shallotte, North Carolina",33.9732275,-78.3858371
2388,6515,Unimatics,"Calexico , Calexico, California",32.685807499999996,-115.49165796629325
2389,6517,So-Kno Robo ,"South-Doyle , Knoxville, Tennessee",35.9406636,-83.89501261247747
2390,6519,The Vegas Vortechs,"Las Vegas, Nevada",36.1672559,-115.148516
2391,6526,Cyber Rangers,"Garland, Texas",32.912624,-96.6388833
2392,6527,Short SirKit,"Lake Mary, Florida",28.7562749,-81.322093
2393,6528,Terror Bytes,"Carlson , Gibraltar, Michigan",42.085191699999996,-83.21393659079817
2394,6529,Beantown Blitz,"Roxbury Crossing, Massachusetts",42.3312546,-71.0955776
2395,6530,Ra,"Sunnyslope , Phoenix, Arizona",33.5663452,-112.0657034
2396,6532,TechnoPaths,"Benjamin Carson  of Science and Medicine, Detroit, Michigan",42.35061775,-83.05162139412991
2397,6533,BeaverTech,"Beaverton, Michigan",43.882247,-84.484732
2398,6535,Edison Sustainabots,"Edison , Huntington Beach, California",33.6536062,-117.96893137058734
2399,6538,Linc-Bots,"Lincoln , Ypsilanti, Michigan",42.2456247,-83.6073182
2400,6542,Technomancers,"Pittsburg , Pittsburg, Kansas",37.430823450000005,-94.70385206326551
2401,6547,Flaming Metal Robotics,"Magnolia West , Magnolia, Texas",30.219672,-95.76673275573573
